"218215238","635A","1.4009294","103.913744"
"218215239","635B","1.4007874","103.9139545"
"218215240","635C","1.4006393","103.9142004"
"218215241","636A","1.4002871","103.913923"
"218215242","636B","1.4004204","103.913761"
"218215243","637A","1.3997273","103.9145701"
"218215244","637B","1.3994464","103.9147895"
"218215245","637C","1.3992974","103.9150379"
"218215246","637D","1.3990893","103.9154517"
"218215247","638","1.3996555","103.9151857"
"218215248","638A","1.4001173","103.9148571"
"218215249","638B","1.3999441","103.9152358"
"218215250","638C","1.3997874","103.9154836"
"218215252","641A","1.3985574","103.9170247"
"218215253","641B","1.3988809","103.9167512"
"218215254","641C","1.3990478","103.9164875"
"218215255","642","1.3988106","103.9163595"
"218215256","642A","1.398171","103.9167323"
"218215258","642B","1.398399","103.9162706"
"218215259","642C","1.3985692","103.9160103"
"218215260","642D","1.3988568","103.9157521"
"218215262","647","1.3980501","103.9154532"
"218215263","643","1.3973094","103.9160501"
"218215264","651","1.3968483","103.9154372"
"218215265","645","1.3977581","103.9162963"
"218215266","652","1.396932","103.9157623"
"218215267","649","1.3972468","103.9149086"
"218215268","646","1.3981421","103.9157767"
"218215269","648","1.3976828","103.9151829"
"218215320","HDB","1.4015172","103.9040964"
"218215321","HDB","1.4014693","103.9045522"
"218215322","HDB","1.4012886","103.9048222"
"218215323","HDB","1.40067","103.9046905"
"218215324","HDB","1.4006776","103.9049179"
"218215325","HDB","1.4012085","103.9050471"
"218215326","Blk 160","1.3953881","103.9152318"
"218215327","HDB","1.4006951","103.9044611"
"218215328","HDB","1.4015162","103.9043301"
"218215330","HDB","1.4009675","103.9041303"
"218215335","621A","1.4010684","103.9098981"
"218215339","HDB","1.4009832","103.9071306"
"218215344","621B","1.4013871","103.910104"
"218215346","623","1.40014","103.9120554"
"218215354","Blk 164","1.3957446","103.9144707"
"397459010","207A","1.4003606","103.9010483"
"397459011","207B","1.4003608","103.9006492"
"397459012","207C","1.4005704","103.900229"
"397459014","207D","1.4010126","103.9005811"
"397459022","208A","1.4014699","103.9007049"
"397459026","208B","1.401465","103.9010732"
"397459031","208C","1.4008933","103.9011948"
"397459035","209A","1.3998108","103.9005978"
"397459043","209B","1.3998153","103.901034"
"397459049","209C","1.3992922","103.9009218"
"397459055","210A","1.3999949","103.9002888"
"397459062","210B","1.400125","103.8999507"
"397459065","210C","1.3996692","103.899873"
"397459078","211A","1.4017091","103.8998895"
"397459079","211B","1.4012182","103.8997827"
"397459080","211C","1.4008375","103.899586"
"397459081","211D","1.4010069","103.8991864"
"397459082","211","1.401493","103.899605"
"397459083","212A","1.3999887","103.8990759"
"397459084","212B","1.400459","103.8993627"
